Timestamp,Fake_USD,Fake_BTC,Net_Worth
03:40:56,100669.24,0.0,100669.24
03:41:02,100669.24,0.0,100669.24
03:41:08,100669.24,0.0,100669.24
03:41:13,100669.24,0.0,100669.24
03:41:19,100669.24,0.0,100669.24
03:41:24,27296.32,1.0,100683.65
03:41:29,27296.32,1.0,100673.63
03:41:34,27296.32,1.0,100666.81
03:41:39,27296.32,1.0,100710.08
03:41:44,27296.32,1.0,100718.31
03:41:50,27296.32,1.0,100731.94
03:41:55,27296.32,1.0,100818.34
03:42:01,27296.32,1.0,100769.4
03:42:06,27296.32,1.0,100756.02
03:42:11,100747.41,0.0,100747.41
03:42:16,100747.41,0.0,100747.41
03:42:21,100747.41,0.0,100747.41
03:42:26,27283.23,1.0,100755.09
03:42:32,27283.23,1.0,100757.28
03:42:37,27283.23,1.0,100757.29
03:42:42,27283.23,1.0,100757.29
03:42:47,27283.23,1.0,100775.22
03:42:52,27283.23,1.0,100776.36
03:42:58,27283.23,1.0,100769.24
03:43:03,27283.23,1.0,100770.25
03:43:09,27283.23,1.0,100773.68
03:43:14,27283.23,1.0,100772.46
03:43:19,27283.23,1.0,100769.86
03:43:24,100762.16,0.0,100762.16
03:43:30,100762.16,0.0,100762.16
03:43:37,100762.16,0.0,100762.16
03:43:42,27262.39,1.0,100774.94
03:43:48,27262.39,1.0,100771.28
03:43:53,27262.39,1.0,100838.39
03:43:58,27262.39,1.0,100878.4
03:44:04,27262.39,1.0,100867.23
03:44:09,27262.39,1.0,100860.24
03:44:14,27262.39,1.0,100859.27
03:44:19,27262.39,1.0,100851.3
03:44:24,27262.39,1.0,100864.41
03:44:29,27262.39,1.0,100962.25
03:44:34,27262.39,1.0,100980.33
03:44:39,27262.39,1.0,101020.14
03:44:45,27262.39,1.0,101165.17
03:44:50,27262.39,1.0,101125.27
03:44:55,27262.39,1.0,101100.43
03:45:00,101064.89,0.0,101064.89
03:45:05,27197.2,1.0,101102.53
03:45:10,27197.2,1.0,101094.75
03:45:15,27197.2,1.0,101052.78
03:45:21,27197.2,1.0,101076.03
03:45:26,101068.77,0.0,101068.77
03:45:31,101068.77,0.0,101068.77
03:45:36,101068.77,0.0,101068.77
03:45:41,101068.77,0.0,101068.77
03:45:46,101068.77,0.0,101068.77
03:45:51,101068.77,0.0,101068.77
03:45:56,101068.77,0.0,101068.77
03:46:01,27178.42,1.0,101082.53
03:46:06,27178.42,1.0,101072.43
03:46:12,27178.42,1.0,101057.49
03:46:17,27178.42,1.0,101046.62
03:46:22,101047.1,0.0,101047.1
03:46:27,101047.1,0.0,101047.1
03:46:32,101047.1,0.0,101047.1
03:46:38,101047.1,0.0,101047.1
03:46:43,27140.45,1.0,101095.45
03:46:48,27140.45,1.0,101311.45
03:46:53,27140.45,1.0,101476.65
03:46:58,27140.45,1.0,101572.46
03:47:03,27140.45,1.0,101459.65
03:47:08,27140.45,1.0,101433.75
03:47:13,101426.74,0.0,101426.74
03:47:18,101426.74,0.0,101426.74
03:47:23,101426.74,0.0,101426.74
03:47:29,101426.74,0.0,101426.74
03:47:34,101426.74,0.0,101426.74
03:47:39,101426.74,0.0,101426.74
03:47:44,101426.74,0.0,101426.74
03:47:49,101426.74,0.0,101426.74
03:47:54,101426.74,0.0,101426.74
03:47:59,101426.74,0.0,101426.74
03:48:04,101426.74,0.0,101426.74
03:48:10,101426.74,0.0,101426.74
03:48:15,101426.74,0.0,101426.74
03:48:20,101426.74,0.0,101426.74
03:48:25,101426.74,0.0,101426.74
03:48:30,101426.74,0.0,101426.74
03:48:35,27236.59,1.0,101436.59
03:48:40,27236.59,1.0,101471.88
03:48:45,27236.59,1.0,101490.57
03:48:50,27236.59,1.0,101496.58
03:48:55,27236.59,1.0,101482.6
03:49:01,27236.59,1.0,101511.77
03:49:06,101479.98,0.0,101479.98
03:49:11,101479.98,0.0,101479.98
03:49:16,27201.86,1.0,101461.86
03:49:21,27201.86,1.0,101481.86
03:49:26,27201.86,1.0,101434.48
03:49:32,101431.01,0.0,101431.01
03:49:37,101431.01,0.0,101431.01
03:49:42,101431.01,0.0,101431.01
03:49:47,101431.01,0.0,101431.01
03:49:52,101431.01,0.0,101431.01
03:49:57,27219.3,1.0,101428.42
03:50:03,27219.3,1.0,101468.69
03:50:08,27219.3,1.0,101421.86
03:50:13,101422.06,0.0,101422.06
03:50:18,101422.06,0.0,101422.06
03:50:23,101422.06,0.0,101422.06
03:50:28,101422.06,0.0,101422.06
03:50:33,101422.06,0.0,101422.06
03:50:38,101422.06,0.0,101422.06
03:50:43,101422.06,0.0,101422.06
03:50:48,101422.06,0.0,101422.06
03:50:53,27234.23,1.0,101477.49
03:50:58,27234.23,1.0,101412.19
03:51:03,27234.23,1.0,101368.43
03:51:09,101364.34,0.0,101364.34
03:51:14,101364.34,0.0,101364.34
03:51:19,27173.85,1.0,101364.43
03:51:24,101318.56,0.0,101318.56
03:51:29,101318.56,0.0,101318.56
03:51:34,101318.56,0.0,101318.56
03:51:39,101318.56,0.0,101318.56
03:51:44,101318.56,0.0,101318.56
03:51:49,27186.79,1.0,101325.79
03:51:54,27186.79,1.0,101339.75
03:51:59,27186.79,1.0,101320.76
03:52:05,27186.79,1.0,101350.84
03:52:10,27186.79,1.0,101348.77
03:52:15,27186.79,1.0,101383.21
03:52:20,27186.79,1.0,101422.73
03:52:25,27186.79,1.0,101452.77
03:52:30,27186.79,1.0,101441.87
03:52:35,27186.79,1.0,101391.07
03:52:40,101394.66,0.0,101394.66
03:52:45,101394.66,0.0,101394.66
03:52:50,27148.87,1.0,101402.76
03:52:55,27148.87,1.0,101400.86
03:53:00,101376.72,0.0,101376.72
03:53:06,101376.72,0.0,101376.72
03:53:11,101376.72,0.0,101376.72
03:53:16,27115.37,1.0,101366.63
03:53:21,27115.37,1.0,101395.14
03:53:26,27115.37,1.0,101422.2
03:53:31,27115.37,1.0,101423.54
03:53:37,27115.37,1.0,101411.82
03:53:42,27115.37,1.0,101416.33
03:53:47,27115.37,1.0,101407.04
03:53:52,27115.37,1.0,101423.15
03:53:57,27115.37,1.0,101451.28
03:54:02,27115.37,1.0,101467.73
03:54:08,27115.37,1.0,101451.37
03:54:13,27115.37,1.0,101446.41
03:54:18,27115.37,1.0,101439.36
03:54:23,27115.37,1.0,101460.76
03:54:28,27115.37,1.0,101465.36
03:54:33,27115.37,1.0,101457.35
03:54:39,27115.37,1.0,101471.73
03:54:44,27115.37,1.0,101438.43
03:54:49,101418.03,0.0,101418.03
03:54:54,101418.03,0.0,101418.03
03:54:59,101418.03,0.0,101418.03
03:55:04,101418.03,0.0,101418.03
03:55:09,101418.03,0.0,101418.03
03:55:14,27125.46,1.0,101416.62
03:55:20,27125.46,1.0,101408.4
03:55:25,27125.46,1.0,101390.03
03:55:30,101388.35,0.0,101388.35
03:55:35,101388.35,0.0,101388.35
03:55:40,101388.35,0.0,101388.35
03:55:46,101388.35,0.0,101388.35
03:55:51,101388.35,0.0,101388.35
03:55:56,27133.19,1.0,101389.18
03:56:01,101367.94,0.0,101367.94
03:56:06,101367.94,0.0,101367.94
03:56:11,101367.94,0.0,101367.94
03:56:17,101367.94,0.0,101367.94
03:56:22,27108.37,1.0,101383.55
03:56:27,27108.37,1.0,101408.37
03:56:32,27108.37,1.0,101381.07
03:56:37,27108.37,1.0,101360.22
03:56:42,101357.77,0.0,101357.77
03:56:47,101357.77,0.0,101357.77
03:56:52,101357.77,0.0,101357.77
03:56:58,101357.77,0.0,101357.77
03:57:03,101357.77,0.0,101357.77
03:57:08,101357.77,0.0,101357.77
03:57:13,101357.77,0.0,101357.77
03:57:18,101357.77,0.0,101357.77
03:57:23,101357.77,0.0,101357.77
03:57:28,101357.77,0.0,101357.77
03:57:33,101357.77,0.0,101357.77
03:57:38,101357.77,0.0,101357.77
03:57:44,101357.77,0.0,101357.77
03:57:49,101357.77,0.0,101357.77
03:57:54,101357.77,0.0,101357.77
03:57:59,101357.77,0.0,101357.77
03:58:04,101357.77,0.0,101357.77
03:58:09,101357.77,0.0,101357.77
03:58:15,101357.77,0.0,101357.77
03:58:20,101357.77,0.0,101357.77
03:58:26,101357.77,0.0,101357.77
03:58:31,101357.77,0.0,101357.77
03:58:36,101357.77,0.0,101357.77
03:58:41,101357.77,0.0,101357.77
03:58:47,27230.22,1.0,101357.9
03:58:52,27230.22,1.0,101361.75
03:58:57,27230.22,1.0,101372.2
03:59:03,27230.22,1.0,101386.42
03:59:08,27230.22,1.0,101399.0
03:59:13,27230.22,1.0,101389.23
03:59:19,27230.22,1.0,101383.25
03:59:24,27230.22,1.0,101385.6
03:59:29,27230.22,1.0,101383.04
03:59:34,101380.0,0.0,101380.0
03:59:39,101380.0,0.0,101380.0
03:59:45,27214.98,1.0,101375.79
03:59:50,27214.98,1.0,101372.99
03:59:56,27214.98,1.0,101376.9
04:00:01,27214.98,1.0,101408.15
04:00:06,27214.98,1.0,101434.29
04:00:12,27214.98,1.0,101468.88
04:00:17,27214.98,1.0,101455.99
04:00:22,27214.98,1.0,101417.0
04:00:27,101440.34,0.0,101440.34
04:00:33,27195.78,1.0,101471.95
04:00:38,27195.78,1.0,101439.51
04:00:43,27195.78,1.0,101537.99
04:00:48,27195.78,1.0,101463.65
04:00:53,101458.52,0.0,101458.52
04:00:58,101458.52,0.0,101458.52
04:01:03,101458.52,0.0,101458.52
04:01:08,27169.86,1.0,101503.85
04:01:13,27169.86,1.0,101471.85
04:01:19,27169.86,1.0,101497.3
04:01:24,27169.86,1.0,101517.26
04:01:29,27169.86,1.0,101541.37
04:01:34,27169.86,1.0,101524.84
04:01:39,27169.86,1.0,101537.39
04:01:45,27169.86,1.0,101514.21
04:01:50,101511.09,0.0,101511.09
04:01:55,101511.09,0.0,101511.09
04:02:00,101511.09,0.0,101511.09
04:02:05,101511.09,0.0,101511.09
04:02:10,101511.09,0.0,101511.09
04:02:16,101511.09,0.0,101511.09
04:02:21,101511.09,0.0,101511.09
04:02:26,101511.09,0.0,101511.09
